date,capacity,turnover,open,high,low,close,change,transaction
2012-05-21,14716016,735012862,49.95,50.05,49.74,49.95,0.28,2153
2012-05-22,9359416,470511496,50.35,50.4,50.05,50.4,0.45,1646
2012-05-23,23947129,1186430016,49.9,49.9,49.39,49.49,-0.91,4183
2012-05-24,12526356,617626551,49.55,49.69,49.15,49.38,-0.11,2512
2012-05-25,13503507,662903072,49.45,49.45,48.95,49.01,-0.37,3488
2012-05-28,6212453,305318995,49.01,49.47,48.85,49.47,0.46,1890
2012-05-29,17147363,865103932,49.6,50.8,49.6,50.7,1.23,4182
2012-05-30,11745965,587648352,50.35,50.35,49.83,50.1,-0.6,3530
2012-05-31,13194698,653341089,49.55,50.15,49.24,50.15,0.05,3045
2012-06-01,13961446,689000920,49.85,49.85,49.1,49.15,-1.0,4151
2012-06-04,37179608,1775879110,48.2,48.2,47.45,47.68,-1.47,10311
2012-06-05,9722549,469561821,48.42,48.45,48.04,48.3,0.62,3003
2012-06-06,5408098,262472961,48.4,48.72,48.22,48.63,0.33,2064
2012-06-07,6003935,293399154,49.1,49.12,48.63,48.74,0.11,2293
2012-06-08,12950511,622569125,48.57,48.6,47.9,48.0,-0.74,3336
2012-06-11,8363770,409171910,48.86,49.07,48.65,48.99,0.99,2170
2012-06-12,5161000,249848160,48.1,48.61,48.1,48.61,-0.38,1314
2012-06-13,3990825,194038682,48.61,48.83,48.46,48.71,0.1,1485
2012-06-14,3406033,166321935,48.71,49.0,48.63,48.78,0.07,1230
2012-06-15,6219720,305647702,48.78,49.4,48.68,49.4,0.62,1968
2012-06-18,9888425,496282665,50.4,50.5,50.0,50.2,0.8,3083
2012-06-19,7268598,363095397,50.0,50.1,49.86,49.91,-0.29,1385
2012-06-20,9657087,485881114,50.15,50.45,50.15,50.45,0.54,2133
2012-06-21,4587460,229558989,50.2,50.3,49.88,50.15,-0.3,1334
2012-06-22,6191984,306255391,49.2,49.62,49.2,49.56,-0.59,2197
2012-06-25,7112729,349548894,49.04,49.29,49.03,49.2,-0.36,1899
2012-06-26,15276201,748240815,49.0,49.1,48.85,48.99,-0.21,2307
2012-06-27,7521013,370467369,48.88,49.5,48.86,49.45,0.46,1437
2012-06-28,10454140,517726577,49.7,49.75,49.43,49.53,0.08,1881
2012-06-29,13651507,681895217,49.48,50.3,49.35,50.2,0.67,2362
2012-07-02,9704279,490223065,50.5,50.7,50.3,50.6,0.4,2051
2012-07-03,17112185,875605502,50.8,51.5,50.75,51.2,0.6,3842
2012-07-04,9961163,513096258,51.45,51.75,51.25,51.4,0.2,1955
2012-07-05,4998944,256906705,51.45,51.65,51.25,51.3,-0.1,1280
2012-07-06,11019128,563639233,51.45,51.55,50.95,51.0,-0.3,1554
2012-07-09,5879989,298939174,50.8,51.05,50.65,50.95,-0.05,1268
2012-07-10,9034377,457488655,50.95,51.0,50.3,50.4,-0.55,2127
2012-07-11,4163176,209729714,50.3,50.55,50.15,50.55,0.15,1032
2012-07-12,15500042,772037145,50.45,50.5,49.55,49.65,-0.9,3923
2012-07-13,7929169,392375980,49.5,49.7,49.35,49.5,-0.15,1917
2012-07-16,6443204,318754192,49.75,49.8,49.25,49.5,0.0,1729
2012-07-17,6753341,336061980,49.5,50.05,49.4,49.85,0.35,1513
2012-07-18,8505798,420343047,49.8,49.8,49.18,49.2,-0.65,2579
2012-07-19,7663401,383437843,49.7,50.3,49.66,50.2,1.0,2686
2012-07-20,5701139,285440454,50.15,50.25,49.95,50.15,-0.05,1021
2012-07-23,14881209,731893048,49.65,49.7,49.04,49.25,-0.9,4630
2012-07-24,22240566,1089951176,49.2,49.2,48.89,49.12,-0.13,3652
2012-07-25,16634274,812608519,48.82,49.21,48.51,48.86,-0.26,3469
2012-07-26,8170426,400096247,49.33,49.33,48.78,48.94,0.08,2070
2012-07-27,9753125,484417060,49.5,49.95,49.35,49.92,0.98,2979
2012-07-30,10029446,504649636,50.0,50.55,50.0,50.25,0.33,2671
2012-07-31,14837371,752407676,50.5,51.1,50.1,51.1,0.85,3749
2012-08-01,6881841,351450740,50.9,51.3,50.8,51.2,0.1,2186
2012-08-03,5086836,258148949,50.75,50.9,50.55,50.9,-0.3,1509
2012-08-06,11035662,570636637,51.9,52.0,51.45,51.55,0.65,2735
2012-08-07,4202938,216575121,51.6,51.65,51.4,51.6,0.05,1604
2012-08-08,9545045,496033404,51.95,52.2,51.7,51.75,0.15,2585
2012-08-09,21225221,1115574094,52.1,52.9,52.1,52.85,1.1,4939
2012-08-10,11291279,597430859,52.85,53.05,52.75,52.8,-0.05,2465
2012-08-13,15662135,831228910,53.0,53.25,52.95,53.0,0.2,2697
2012-08-14,16024047,854491801,53.1,53.55,53.0,53.25,0.25,2613
2012-08-15,11946875,634681823,53.2,53.4,52.95,53.05,-0.2,1776
2012-08-16,7953827,423898219,53.1,53.5,53.0,53.2,0.15,1596
2012-08-17,5270885,279669055,53.35,53.35,52.95,52.95,-0.25,1068
2012-08-20,9862178,520220603,52.85,53.05,52.55,52.8,-0.15,1891
2012-08-21,27066882,1449814703,52.95,53.8,52.95,53.4,0.6,3023
2012-08-22,5560943,295805638,53.35,53.4,53.0,53.35,-0.05,2065
2012-08-23,8522486,454199582,53.2,53.5,53.15,53.3,-0.05,976
2012-08-24,11023694,585207724,53.0,53.2,52.95,53.1,-0.2,1213
2012-08-27,7381834,392802836,53.45,53.55,53.0,53.2,0.1,1043
2012-08-28,9135416,480748795,52.95,52.95,52.45,52.5,-0.7,2474
2012-08-29,2819315,148463319,52.4,52.8,52.4,52.7,0.2,767
2012-08-30,6947921,364959725,52.45,52.7,52.4,52.55,-0.15,819
2012-08-31,3002955,158160865,52.5,52.85,52.45,52.75,0.2,755
2012-09-03,7153672,379685388,52.7,53.25,52.7,53.15,0.4,1677
2012-09-04,7304539,387906709,53.15,53.3,53.0,53.05,-0.1,787
2012-09-05,5020171,263425938,52.9,52.9,52.35,52.35,-0.7,1816
2012-09-06,5866731,305950489,52.3,52.5,51.9,52.15,-0.2,1469
2012-09-07,7668229,406456587,53.1,53.2,52.8,52.95,0.8,1654
2012-09-10,8807199,468548644,52.95,53.35,52.9,53.35,0.4,1494
2012-09-11,8196917,437511851,53.35,53.5,53.25,53.3,-0.05,1189
2012-09-12,21342647,1152027183,53.75,54.15,53.75,54.05,0.75,3689
2012-09-13,11501332,623340689,54.2,54.3,54.05,54.15,0.1,1925
2012-09-14,35619400,1967238249,54.8,55.6,54.8,55.5,1.35,6519
2012-09-17,20149767,1120483476,55.5,55.8,55.35,55.6,0.1,3678
2012-09-18,17291813,958882636,55.5,55.6,55.25,55.4,-0.2,2131
2012-09-19,20680374,1148672138,55.45,55.75,55.35,55.65,0.25,2538
2012-09-20,12362843,684405295,55.55,55.65,55.1,55.25,-0.4,2088
2012-09-21,11670115,647385703,55.35,55.6,55.35,55.45,0.2,1544
2012-09-24,15113535,834210593,55.3,55.7,54.95,55.5,0.05,1441
2012-09-25,7763669,430402673,55.6,55.65,55.25,55.3,-0.2,1106
2012-09-26,5912990,324390821,54.9,55.15,54.75,54.9,-0.4,1406
2012-09-27,4809219,264439783,54.8,55.15,54.8,55.1,0.2,1134
2012-09-28,4580522,252268059,55.25,55.35,54.8,55.15,0.05,949
2012-10-01,4006626,219963051,55.0,55.1,54.75,55.0,-0.15,989
2012-10-02,6552980,361735377,55.1,55.35,54.95,55.25,0.25,1438
2012-10-03,3633269,200292280,55.25,55.3,54.9,55.0,-0.25,950
2012-10-04,8104245,444745214,55.0,55.1,54.5,55.05,0.05,1871
2012-10-05,11700336,645230092,55.0,55.3,55.0,55.1,0.05,1497
2012-10-08,9556106,522839691,55.0,55.05,54.55,54.65,-0.45,1440
2012-10-09,8493250,463363288,54.75,54.75,54.4,54.4,-0.25,1469
2012-10-11,30659151,1639203857,53.7,53.7,53.2,53.3,-1.1,4471
2012-10-12,16268409,864868772,53.3,53.4,52.9,53.15,-0.15,2406
2012-10-15,10241646,543892789,53.05,53.25,53.0,53.25,0.1,1814
2012-10-16,8036901,429366923,53.4,53.5,53.3,53.5,0.25,2023
2012-10-17,16203149,867885159,53.9,53.9,53.3,53.4,-0.1,2578
2012-10-18,11622262,623288652,53.7,53.8,53.45,53.65,0.25,1356
2012-10-19,16779789,892422559,53.6,53.6,53.05,53.25,-0.4,2756
2012-10-22,13005865,684719192,52.6,52.9,52.4,52.9,-0.35,2780
2012-10-23,30800049,1627934463,52.9,53.1,52.65,52.9,0.0,3071
2012-10-24,18503895,939184120,50.55,51.0,50.45,51.0,0.0,4736
2012-10-25,20563120,1042608341,50.95,50.95,50.45,50.5,-0.5,3878
2012-10-26,26363027,1323238227,50.7,50.75,49.87,49.91,-0.59,5996
2012-10-29,15100152,755045077,49.99,50.2,49.87,50.0,0.09,4446
2012-10-30,12686436,639301004,50.3,50.65,50.2,50.45,0.45,2234
2012-10-31,6854134,345541815,50.7,50.7,50.2,50.4,-0.05,1963
2012-11-01,16368191,818678045,50.1,50.55,49.6,50.35,-0.05,4165
2012-11-02,7148546,361768393,50.7,50.7,50.5,50.7,0.35,1722
2012-11-05,8125841,410259966,50.55,50.7,50.3,50.5,-0.2,1684
2012-11-06,9619098,486789898,50.65,50.95,50.4,50.9,0.4,1633
2012-11-07,11045662,563105877,50.9,51.2,50.65,51.15,0.25,2302
2012-11-08,9785443,495392872,50.6,50.75,50.5,50.75,-0.4,1959
2012-11-09,10005555,508918414,50.35,51.3,50.25,51.1,0.35,2177
2012-11-12,7505345,383046645,51.3,51.3,50.85,50.9,-0.2,2015
2012-11-13,14839305,744808945,51.0,51.0,50.0,50.05,-0.85,4737
2012-11-14,7656400,383171812,49.95,50.25,49.82,50.15,0.1,2128
2012-11-15,11845749,590222182,50.0,50.25,49.5,50.0,-0.15,3427
2012-11-16,13698858,684772855,49.95,50.35,49.78,49.94,-0.06,2788
2012-11-19,4365081,219249255,50.3,50.35,50.05,50.25,0.31,1287
2012-11-20,4985835,251375954,50.7,50.7,50.25,50.35,0.1,1411
2012-11-21,13326407,667474240,50.45,50.5,49.7,49.97,-0.38,2986
2012-11-22,7869548,395166379,50.3,50.35,50.1,50.2,0.23,1231
2012-11-23,19224255,985123863,50.55,51.8,50.5,51.7,1.5,6105
2012-11-26,13124224,684437782,51.8,52.3,51.8,52.2,0.5,4681
2012-11-27,8538125,446540215,52.2,52.5,52.0,52.4,0.2,2777
2012-11-28,4523801,236735081,52.4,52.5,52.2,52.45,0.05,1537
2012-11-29,19857708,1051076324,52.65,53.1,52.65,53.1,0.65,4414
2012-11-30,29758835,1591443347,53.1,53.7,53.0,53.55,0.45,5492
2012-12-03,11201079,600296733,53.55,53.8,53.2,53.5,-0.05,2355
2012-12-04,10697131,569376397,53.05,53.45,53.05,53.45,-0.05,1883
2012-12-05,13587588,726432991,53.3,53.8,53.1,53.75,0.3,2378
2012-12-06,11294944,605387670,53.75,53.75,53.45,53.6,-0.15,1265
2012-12-07,16314379,879442528,53.65,54.05,53.65,53.9,0.3,2555
2012-12-10,9932783,534102179,53.9,54.05,53.5,53.7,-0.2,1325
2012-12-11,8904629,476963059,53.65,53.8,53.3,53.65,-0.05,1489
2012-12-12,18649618,1008894172,53.8,54.3,53.8,54.1,0.45,3439
2012-12-13,22337289,1217806436,54.3,54.8,54.25,54.7,0.6,3521
2012-12-14,9058714,492300198,54.6,54.6,54.2,54.2,-0.5,1973
2012-12-17,5560398,298483207,54.2,54.2,53.4,53.5,-0.7,2048
2012-12-18,6360924,340477615,53.75,53.75,53.4,53.55,0.05,971
2012-12-19,4659401,250353021,53.95,53.95,53.6,53.7,0.15,999
2012-12-20,7276056,387311716,53.35,53.5,53.05,53.05,-0.65,1720
2012-12-21,11689407,615644971,53.05,53.2,52.4,52.8,-0.25,3397
2012-12-22,4238584,224049465,52.6,53.0,52.6,52.95,0.15,1454
2012-12-24,4391649,231942415,52.9,53.05,52.65,52.7,-0.25,1036
2012-12-25,11578037,618370432,52.75,53.7,52.75,53.6,0.9,2272
2012-12-26,18127897,971241798,53.6,53.75,53.4,53.5,-0.1,1633
2012-12-27,11013548,588266868,53.2,53.6,53.2,53.45,-0.05,1744
2012-12-28,19932723,1072073599,53.7,53.95,53.65,53.8,0.35,2088
