date,capacity,turnover,open,high,low,close,change,transaction
2017-07-18,3277706,269432663,82.2,82.4,81.85,82.4,0.2,799
2017-07-19,7267690,601075693,82.35,83.0,82.35,82.7,0.3,2647
2017-07-20,2020686,167118472,82.85,82.9,82.55,82.65,-0.05,564
2017-07-21,4465912,367035273,82.6,82.6,82.05,82.1,-0.55,1448
2017-07-24,2364317,194054288,81.95,82.3,81.75,82.3,0.2,973
2017-07-25,2126646,175014217,82.3,82.5,82.1,82.45,0.15,676
2017-07-26,2357445,194141125,82.55,82.75,82.05,82.15,-0.3,865
2017-07-27,2213720,183279010,82.2,83.0,82.2,83.0,0.85,696
2017-07-28,4401601,361925338,82.4,82.45,81.95,82.1,-0.9,1291
2017-07-31,2806599,228312297,81.45,81.5,81.05,81.35,0.0,879
2017-08-01,2642390,216364087,82.15,82.15,81.55,81.8,0.45,732
2017-08-02,5045458,415944445,82.0,82.65,82.0,82.5,0.7,1221
2017-08-03,4029108,330913722,81.85,82.35,81.7,82.2,-0.3,827
2017-08-04,1143998,94089503,82.15,82.35,82.05,82.35,0.15,427
2017-08-07,4108819,340304464,82.45,83.0,82.45,82.95,0.6,1251
2017-08-08,2985746,247502919,83.05,83.25,82.55,82.9,-0.05,728
2017-08-09,3122228,256746634,82.55,82.6,82.05,82.15,-0.75,1325
2017-08-10,3168994,258728506,82.35,82.45,81.35,81.6,-0.55,1480
2017-08-11,2747290,222731207,80.85,81.35,80.75,81.25,-0.35,1267
2017-08-14,2245412,182056872,81.45,81.6,80.75,80.75,-0.5,1259
2017-08-15,2708861,220017887,81.3,81.5,80.95,81.3,0.55,1240
2017-08-16,6282836,507696840,81.15,81.25,80.6,81.0,-0.3,3347
2017-08-17,1968802,160481161,81.25,81.7,81.15,81.65,0.65,1359
2017-08-18,2315643,187445943,81.0,81.15,80.65,81.15,-0.5,1477
2017-08-21,2050279,166059249,81.05,81.2,80.75,81.05,-0.1,1214
2017-08-22,3986645,326026244,81.45,81.9,81.45,81.85,0.8,1808
2017-08-23,5504507,451486956,82.0,82.25,81.75,81.75,-0.1,1548
2017-08-24,3487871,287289732,81.85,82.55,81.85,82.55,0.8,1621
2017-08-25,2614758,216110040,82.65,82.75,82.4,82.7,0.15,1497
2017-08-28,2773226,229032672,82.7,82.8,82.4,82.55,-0.15,1625
2017-08-29,1228682,100988135,82.25,82.4,81.95,82.3,-0.25,758
2017-08-30,4119943,340949183,82.65,82.9,82.6,82.7,0.4,1574
2017-08-31,3284317,272401261,83.15,83.15,82.7,82.95,0.25,863
2017-09-01,4429357,367698896,82.95,83.2,82.65,83.0,0.05,1242
2017-09-04,2595960,215379980,82.9,83.05,82.7,82.85,-0.15,1249
2017-09-05,2564014,212297667,82.9,83.0,82.65,82.95,0.1,894
2017-09-06,2891459,239135774,82.7,82.9,82.35,82.6,-0.35,733
2017-09-07,1368850,112962000,82.8,82.85,82.2,82.25,-0.35,523
2017-09-08,2841807,235025531,82.4,82.9,82.4,82.7,0.45,460
2017-09-11,1627740,134840770,83.25,83.35,82.5,82.55,-0.15,641
2017-09-12,1394251,115579395,82.95,83.05,82.65,82.85,0.3,484
2017-09-13,2175414,179336920,82.9,83.0,82.25,82.3,-0.55,853
2017-09-14,1749686,144135177,82.3,82.55,82.15,82.35,0.05,543
2017-09-15,1821006,149836316,82.35,82.5,82.1,82.35,0.0,666
2017-09-18,2692818,223439577,82.85,83.15,82.6,83.15,0.8,1093
2017-09-19,1456448,120871287,83.2,83.3,82.65,82.75,-0.4,689
2017-09-20,9963674,818692732,82.5,82.65,82.1,82.2,-0.55,3861
2017-09-21,1830228,150729480,82.05,82.8,81.95,82.7,0.5,677
2017-09-22,5605786,458418952,82.6,82.6,81.55,81.6,-1.1,1799
2017-09-25,7071046,572821645,81.55,81.55,80.75,80.95,-0.65,3080
2017-09-26,11752300,947629479,80.8,81.05,80.3,80.3,-0.65,4705
2017-09-27,6242902,504135812,80.6,80.9,80.55,80.7,0.4,2313
2017-09-28,6899317,555464689,80.75,80.8,80.3,80.4,-0.3,2076
2017-09-29,3443865,277186537,80.45,80.65,80.3,80.65,0.25,1210
2017-09-30,1585133,128476096,81.0,81.2,80.85,81.2,0.55,801
2017-10-02,3261192,265639968,81.25,81.6,81.25,81.5,0.3,931
2017-10-03,1578103,128664783,81.55,81.7,81.3,81.5,0.0,573
2017-10-05,6407078,524400046,81.5,82.1,81.5,81.85,0.35,851
2017-10-06,4126781,338645008,82.1,82.2,81.95,82.1,0.25,1028
2017-10-11,15975456,1328351032,82.45,83.4,82.45,83.4,1.3,5338
2017-10-12,8770044,736349192,83.55,84.2,83.55,84.2,0.8,3463
2017-10-13,3596016,301743272,83.95,84.05,83.75,84.05,-0.15,1384
2017-10-16,4045713,340972938,84.05,84.5,84.05,84.5,0.45,1852
2017-10-17,3233897,273273995,84.55,84.7,84.3,84.3,-0.2,1105
2017-10-18,4472628,378300867,84.8,85.0,84.3,84.6,0.3,1094
2017-10-19,2447441,208033714,84.7,85.2,84.7,84.9,0.3,895
2017-10-20,1725562,146031654,84.4,84.85,84.4,84.55,-0.35,620
2017-10-23,1771858,149959192,84.7,84.95,84.45,84.5,-0.05,527
2017-10-24,1072153,90505455,84.5,84.5,84.2,84.4,-0.1,408
2017-10-25,2416641,203863633,84.3,84.6,84.2,84.35,-0.05,545
2017-10-26,3226482,271833233,84.15,84.4,84.0,84.25,-0.1,792
2017-10-27,2141138,180898607,84.3,84.75,84.2,84.3,0.05,561
2017-10-30,3357992,285709119,85.1,85.35,84.8,84.95,0.65,709
2017-10-31,2131434,181429580,85.0,85.35,84.8,85.2,0.25,552
2017-11-01,1313748,111897404,85.35,85.4,84.95,85.1,-0.1,430
2017-11-02,1562537,132638338,84.95,85.05,84.7,84.8,-0.3,479
2017-11-03,1455869,123451696,84.95,85.05,84.6,84.7,-0.1,483
2017-11-06,1573301,133589185,85.2,85.3,84.6,84.85,0.15,749
2017-11-07,2211471,188228636,85.0,85.3,84.85,85.3,0.45,827
2017-11-08,809880,68867950,85.2,85.2,84.95,84.95,-0.35,399
2017-11-09,1258299,106726777,84.95,85.05,84.4,84.4,-0.55,562
2017-11-10,923206,77817461,84.3,84.55,83.95,84.55,0.15,552
2017-11-13,979282,82529190,84.25,84.4,84.2,84.3,-0.25,552
2017-11-14,1015799,85431374,84.3,84.3,83.95,84.15,-0.15,620
2017-11-15,6270191,523327685,83.8,83.85,83.15,83.3,-0.85,2923
2017-11-16,2176812,181765196,83.3,83.75,83.2,83.6,0.3,1253
2017-11-17,7196119,606871857,84.3,84.45,84.15,84.35,0.75,1336
2017-11-20,2301024,193525979,84.4,84.45,83.9,84.0,-0.35,1105
2017-11-21,4469688,376042144,83.9,84.8,83.9,84.75,0.75,1019
2017-11-22,4913723,419446227,85.15,85.6,84.9,85.15,0.4,1676
2017-11-23,1552051,132161764,85.15,85.35,84.95,85.2,0.05,597
2017-11-24,1068534,91012427,85.25,85.3,84.95,85.15,-0.05,530
2017-11-27,2127304,179561728,85.15,85.15,84.1,84.15,-1.0,899
2017-11-28,2007123,167971263,83.95,84.0,83.5,83.6,-0.55,1014
2017-11-29,1381859,115678483,83.65,83.95,83.55,83.7,0.1,559
2017-11-30,8038492,663634455,83.0,83.0,82.25,82.25,-1.45,2887
2017-12-01,5620322,462116126,82.15,82.9,81.65,82.6,0.35,2376
2017-12-04,1503749,124232242,82.65,82.95,82.35,82.9,0.3,673
2017-12-05,1880132,154873413,82.55,82.65,82.2,82.25,-0.65,1308
2017-12-06,13235403,1076016844,82.1,82.1,80.85,80.85,-1.4,6470
2017-12-07,7309030,590253335,81.2,81.25,80.45,80.9,0.05,3451
2017-12-08,6280017,507950499,81.5,81.5,80.65,80.9,0.0,2684
2017-12-11,2738995,223183119,81.2,81.65,81.2,81.5,0.6,1611
2017-12-12,3940646,318854886,81.4,81.5,80.55,80.95,-0.55,1585
2017-12-13,1676999,135829186,81.1,81.2,80.9,81.0,0.05,777
2017-12-14,2246280,183713434,81.55,82.0,81.35,81.75,0.75,882
2017-12-15,4077161,329949967,81.65,81.65,80.65,81.1,-0.65,1649
2017-12-18,3842614,311718747,81.2,81.25,80.85,81.2,0.1,787
2017-12-19,4095098,331846488,81.2,81.4,80.7,80.8,-0.4,885
2017-12-20,4652274,376271387,80.8,81.1,80.75,81.05,0.25,1310
2017-12-21,1240823,100664300,81.1,81.35,81.0,81.0,-0.05,521
2017-12-22,1644841,133059742,80.8,81.35,80.7,81.3,0.3,546
2017-12-25,1002933,81627136,81.3,81.55,81.3,81.45,0.15,557
2017-12-26,2578196,208312540,81.45,81.45,80.5,80.65,-0.8,1118
2017-12-27,3600143,290733340,80.6,80.9,80.55,80.9,0.25,675
2017-12-28,3094816,252391818,81.25,81.75,81.25,81.7,0.8,962
2017-12-29,4690296,384768069,81.75,82.2,81.75,82.15,0.45,1612
